"Name","Disc. Date","Host Name","z","dL (Mpc)","Type"
"SDSS-II SN 15263","2006/10/04","SDSS J14313.54+000035.9","0.467976","2696.51","Ia"
"SNLS-03D4au","2003/07/04","[AGR2006] J221609.91-180439.1","0.468,0.468","2697","Ia"
"SDSS-II SN 3539","2005/09/15","SDSS J30803.75-000742.1","0.468,0.392","2697","Ia"
"SDSS-II SN 4539","","SDSS J33458.26-002616.2","0.468,0.392","2697","Ia"
"SDSS-II SN 19104","2007/09/14","SDSS J04838.07+000829.4","0.468259","2698.45","Ia"
"SDSS-II SN 20273","2007/10/08","SDSS J12412.95-000123.2","0.469041","2703.83","Ia"
"DES15X2nkz","2015/11/29","","0.469","2704","Ia"
"SNLS-04D3df","2004/04/20","[AGR2006] J141810.04+521639.8","0.47,0.47,0.47","2710","Ia"
"PS1-12uz","2012/03/11","","0.47","2710","Ia"
"SNLS-05D3mx","2005/07/29","[NSB2006] J142209.07+521309.3","0.47,0.47,0.47,0.46","2710","Ia"
"SN1997er","1997/12/28","A050038-0359","0.47","2710","Ia"
"SN2000ec","2000/10/21","A021132-0413","0.47,0.47,0.47","2710","Ia"
"SN2000ee","2000/10/21","A022734+0111","0.47,0.47,0.47","2710","Ia"
"DES14S1rag","2014/12/09","","0.47","2710","Ia"
"DES16C1aiw","2016/09/01","","0.47","2710","Ia"
"SDSS-II SN 6120","2005/10/11","SDSS J21234.51-000327.4","0.470141","2711.39","Ia"
"SN2007na","2007/10/06","SDSS J21332.71+005249.5","0.470359","2712.89","Ia"
"SDSS-II SN 8730","2005/10/26","SDSS J20905.85-004049.1","0.470738","2715.49","Ia"
"SNLS-07D3ea","2007/04/13","","0.471","2717","Ia"
"SN2003km","2003/11/19","A023009-0904","0.472,0.4712,0.469","2718.7","Ia"
"DES15C2eap","2015/09/11","","0.4715","2720.7","Ia"
"PSc520232","2013/06/15","","0.47182","2722.93","Ia"
"SNLS-04D4ju","2004/10/09","[NSB2006] J221702.73-171958.3","0.472,0.472","2724","Ia"
"SN1997P","1997/01/06","A105555-0356","0.472,0.472,0.47,0.47","2724","Ia"
"SDSS-II SN 8276","2005/10/26","SDSS J30741.38+011513.8","0.472","2724","Ia"
"DES14S1aow","2014/09/02","","0.472","2724","Ia"
"PSc530082","2013/05/31","","0.47199","2724.1","Ia"
"SDSS-II SN 18275","2007/09/05","SDSS J25529.61-003720.3","0.472048","2724.5","Ia"
"PSc210091","2011/10/02","","0.47226","2725.96","Ia"
"PSc390283","2012/05/09","","0.47295","2730.71","Ia"
"SDSS-II SN 21069","2007/10/20","SDSS J31614.77-005018.3","0.473334","2733.36","Ia"
"PSc370096","2012/02/22","","0.47338","2733.67","Ia"
"SDSS-II SN 14863","2006/09/27","SDSS J22258.71+001059.7","0.473755","2736.26","Ia"
"PS1-10bcd","2010/08/05","","0.48,0.4738","2736.6","Ia"
"SNLS-05D2bv","2005/02/01","[NSB2006] J100217.08+021426.0","0.474,0.474","2738","Ia"
"SN2002jq","2002/11/05","A233557-1005","0.474","2738","Ia"
"SNLS-08D2ch","2008/02/12","","0.474","2738","Ia"
"SN2006mk","2006/10/19","A023016-0840","0.4742,0.4754","2739.3","Ia"
"SDSS-II SN 14536","","","0.474318","2740.14","Ia"
"SDSS-II SN 14046","2006/11/11","SDSS J32446.06+001101.0","0.474334","2740.24","Ia"
"SN2002dc","2002/05/11","HDFN 2-264.1","0.47452","2741.53","Ia"
"SDSS-II SN 14844","","SDSS J33339.65+001035.8","0.474885","2744.04","Ia"
"PSc540118","2013/08/03","","0.47533","2747.11","Ia"
"PSc070194","2010/07/30","","0.47596","2751.45","Ia"
"SDSS-II SN 5747","2005/10/11","SDSS J02316.61+004044.3","0.476,0.397,0.469,0.489","2752","Ia"
"PSc150210","2011/03/31","","0.47619","2753.04","Ia"
"PSc010204","2010/02/06","","0.47664","2756.14","Ia"
"PSc530089","2013/06/30","","0.47669","2756.49","Ia"
"SDSS-II SN 1576","2005/09/09","SDSS J25307.36+003318.0","0.476722","2756.71","Ia"
"PSc460026","2012/12/07","","0.47677","2757.04","Ia"
"SDSS-II SN 16039","2006/10/16","","0.477,0.397","2759","Ia"
"SN1999fn","1999/11/03","A041403+0417","0.477,0.47,0.47","2759","Ia"
"PS1-12uq","2012/03/14","","0.47736","2761.11","Ia"
"PSc131086","2011/02/04","","0.47768","2763.32","Ia"
"SN1995K","1995/03/30","A105047-0915","0.478,0.478,0.881","2766","Ia"
"SN2001gm","2001/04/15","A140151+0505","0.478,0.48,0.478","2766","Ia"
"DES16E2bkg","2016/09/21","","0.478","2766","Ia"
"PSc160227","2011/05/20","","0.47825","2767.26","Ia"
"PSc380147","2012/03/21","","0.4786","2769.7","Ia"
"SNLS-05D2ac","2005/01/06","SDSS J095859.30+022922.9","0.479,0.479","2772","Ia"
"PSc510641","2013/05/15","","0.47903","2772.65","Ia"
"PSc071245","2010/08/28","","0.47909","2773.06","Ia"
"ESSENCEm040","2005/09/26","","0.48,0.4792,0.48","2773.8","Ia"
"SDSS-II SN 8421","2005/11/01","SDSS J05804.32-005602.7","0.479268","2774.29","Ia"
"PSc190297","2011/08/19","","0.47957","2776.38","Ia"
"PSc400061","2012/06/07","","0.47965","2776.93","Ia"
"SDSS-II SN 15006","2006/10/03","SDSS J14610.71+004001.3","0.47979","2777.9","Ia"
"SDSS-II SN 14937","2006/09/22","SDSS J14329.29+002518.4","0.479807","2778.01","Ia"
"SNLS-05D3dd","2005/04/10","[NSB2006] J142230.41+523624.7","0.48,0.48,0.48","2780","Ia"
"PS1-11p","2011/01/05","","0.48,0.48","2780","Ia"
"SN2004ah","2004/02/18","A104547-0006","0.48,0.48","2780","Ia"
"DES16E2cjg","2016/10/09","","0.48","2780","Ia"
"PS1-10cbs","2010","","0.48","2780","Ia?"
"PS1-10lb","2010","","0.48","2780","Ia?"
"PS1-10tb","2010","","0.48","2780","Ia?"
"PS1-10wb","2010","","0.48","2780","Ia?"
"PS1-11bp","2011","","0.48","2780","Ia?"
"PSc560054","2013/09/27","","0.48035","2781.77","Ia"
"PSc052136","2010/06/13","","0.48078","2784.74","Ia"
"PSc500093","2013/04/01","","0.48079","2784.81","Ia"
"SDSS-II SN 20920","2007/11/04","","0.481","2786","Ia"
"PSc000349","2010/01/10","","0.4818","2791.8","Ia"
"SNLS-04D4jr","2004/10/18","[NSB2006] J221414.33-172100.9","0.482","2793","Ia"
"DES16S2afz","2016/09/01","","0.482","2793","Ia"
"PSc071007","2010/08/20","","0.48269","2797.96","Ia"
"PSc100417","2010/11/09","","0.48277","2798.51","Ia"
"PSc360647","2012/02/20","","0.48292","2799.55","Ia"
"SDSS-II SN 17345","","","0.483,0.403","2800","Ia"
"PSc120553","2011/01/22","","0.48307","2800.59","Ia"
"PSc150212","2011/04/02","","0.48311","2800.86","Ia"
"PSc450274","2012/10/17","","0.48321","2801.56","Ia"
"SDSS-II SN 17955","2007/09/05","SDSS J30257.31-002059.5","0.483387","2802.78","Ia"
"PSc140325","2011/03/13","","0.48424","2808.69","Ia"
"PSc380145","2012/04/12","","0.4846","2811.2","Ia"
"PSc200080","2011/09/02","","0.48471","2811.95","Ia"
"PSc540045","2013/07/25","","0.48505","2814.3","Ia"
"SN2007uf","2007/11/11","A020630-0409","0.4851,0.4856","2814.6","Ia"
"PSc151121","2011/04/13","","0.48527","2815.83","Ia"
"PSc360162","2012/02/13","","0.48529","2815.97","Ia"
"PSc530595","2013/07/13","","0.48547","2817.21","Ia"
"SN2007ti","2007/10/08","A021009-0439","0.4861,0.4865","2821.6","Ia"
"PSc390185","2012/04/21","","0.48645","2824.01","Ia"
"SDSS-II SN 18139","2007/09/14","SDSS J15213.44+001012.5","0.486492","2824.3","Ia"
"SDSS-II SN 21347","2007/11/04","SDSS J13836.67-010334.8","0.486695","2825.71","Ia"
"PSc320492","2011/09/30","","0.48722","2829.35","Ia"
"SDSS-II SN 19690","2007/09/16","SDSS J10807.28-000825.0","0.487629","2832.19","Ia"
"PSc540132","2013/06/30","","0.4877","2832.7","Ia"
"SN1999dz","1999/09/08","A013703+0001","0.488,0.49,0.488","2835","Ia"
"PSc530009","2013/06/17","","0.48804","2835.04","Ia"
"SDSS-II SN 7663","2005/10/26","SDSS J05245.56+005531.2","0.488121","2835.61","Ia"
"PSc160285","2011/05/29","","0.48848","2838.1","Ia"
"SDSS-II SN 20171","2007/10/15","SDSS J01202.51+001301.2","0.489,0.501","2842","Ia"
"SN2004hd","2004/11/14","A020848-0426","0.4891,0.4903","2842.4","Ia"
"SDSS-II SN 13777","2006/09/15","SDSS J30634.71-004103.7","0.489267","2843.57","Ib/c"
"PSc390578","2012/05/10","","0.49002","2848.8","Ia"
"SNLS-05D1ix","2005/11/29","","0.49,0.49","2850","Ia"
"SN2003ks","2003/11/21","A023134-0836","0.491,0.4902,0.497","2850","Ia"
"SN1996cg","1996/03/17","A082413+0324","0.49,0.49,0.47,0.49","2850","Ia"
"SN1998ai","1998/03/26","A134227-0006","0.49,0.49","2850","Ia"
"SN1999fx","1999/11/03","A233337+0012","0.49,0.49","2850","Ia"
"SN2000eh","2000/10/21","A041502+0423","0.49,0.49,0.49","2850","Ia"
"SN2002gm","2002/05/08","A154657+0812","0.49,0.49","2850","Ia"
"DES16C1zv","2016/09/01","","0.49","2850","Ia"
"PSc530032","2013/06/26","","0.49045","2851.79","Ia"
"PSc480791","2013/02/14","","0.49086","2854.64","Ia"
"SDSS-II SN 5659","2005/10/11","SDSS J33033.92-000218.8","0.490901","2854.92","Ia"
"SN2012gt","2012/10/25","A033308-2805","0.491,0.491","2856","Ia"
"PSc071113","2010/08/29","","0.4918","2861.2","Ia"
"PSc150604","2011/04/21","","0.4926","2866.7","Ia"
"PSc500389","2013/04/05","","0.49271","2867.51","Ia"
"SDSS-II SN 17324","2007/09/03","","0.493,0.409","2870","Ia"
"SDSS-II SN 15008","2006/09/17","","0.493,0.409","2870","Ia"
"SN1999gx","1999/09/07","A003415+0004","0.493,0.49","2870","Ia"
"DES16X3zd","2016/08/30","","0.493","2870","Ia"
"PSc530698","2013/07/14","","0.49389","2875.72","Ia"
"DES15E1cwz","2015/08/30","","0.494","2876","Ia"
"DES16E2rd","2016/08/22","","0.494","2876","Ia"
"SN2004ha","2004/11/06","A020427-0452","0.495,0.4941,0.502","2877.2","Ia"
"PSc050172","2010/05/18","","0.49427","2878.37","Ia"
"SN1996ci","1996/03/17","A134556+0226","0.495,0.495,0.495","2883","Ia"
"PSc350390","2012/01/19","","0.4959","2889.7","Ia"
"SNLS-03D1ax","2003/09/29","[HSP2005] J022423.32-044314.41","0.496,0.496","2890","Ia"
"SDSS-II SN 8675","","SDSS J04429.41+002516.4","0.496475","2893.74","Ia"
"SDSS-II SN 3508","2005/09/15","SDSS J10317.72-001044.5","0.4967","2895.3","Ia"
"Hawk","2004/11/05","GOODS J123540.97+621136.5","0.49673","2895.51","Ia"
"PSc480409","2013/01/27","","0.49681","2896.07","Ia"
"SDSS-II SN 13590","2006/09/11","SDSS J15440.50-000625.4","0.496918","2896.83","Ia"
"DES15C3nym","2015/12/15","","0.497","2897","Ia"
"PSc530237","2010/09/10","","0.49701","2897.47","Ia"
"PSc310141","2011/09/04","","0.49707","2897.89","Ia"
"SN1997bw","1997/04/03","A113042-0037","0.5","2900","Ia"
"SN1997cj","1997/04/29","A123704+6226","0.5,0.5,0.5","2900","Ia"
"SN1997fa","1997/12/29","A082203+0324","0.5","2900","Ia"
"SN1998ax","1998/03/22","A105716-0333","0.5,0.5","2900","Ia"
"SN1999M","1999/01/13","A100546-0727","0.5,0.5","2900","Ia"
"SN1999U","1999/01/14","A092642-0537","0.5,0.5,0.5","2900","Ia"
"SN2000dz","2000/10/21","A233041+0018","0.5,0.5,0.5","2900","Ia"
"SN2001cu","2001/05/20","A132532+2741","0.5,0.5","2900","Ia"
"SN2004cd","2004/05/14","A134450-0003","0.5,0.5","2900","Ia"
"SN2004hp","2004/12/09","A020935-0346","0.5,0.5","2900","Ia"
"PS1-1000790","2010/08/01","","0.5","2900","Ia"
"DES15E2mhj","2015/11/02","","0.5","2900","Ia"
"SNLS-04D2lx","2004/12/14","","0.5","2900","Ia?"
"SNLS-07D1cf","2007/09/20","","0.5","2900","Ia"
"PS1-10acd","2010","","0.5","2900","Ia?"
"PS1-10afb","2010","","0.5","2900","Ia?"
"PS1-10afi","2010","","0.5","2900","Ia?"
"PS1-10lh","2010","","0.5","2900","Ia?"
"PS1-10lw","2010","","0.5","2900","Ia?"
"PS1-10xe","2010","","0.5","2900","Ia?"
"PSc000227","2010/01/08","","0.49744","2900.47","Ia"
"PSc020123","2010/02/22","","0.49764","2901.86","Ia"
"SNLS-03D1fb","2003/12/18","","0.498","2904","Ia"
"SDSS-II SN 18100","2007/09/14","SDSS J15743.76+002527.6","0.498089","2905","Ia"
"PSc140234","2011/03/09","","0.49847","2907.66","Ia"
"PSc460091","2012/11/28","","0.49858","2908.42","Ia"
"SDSS-II SN 14733","2006/10/03","SDSS J05634.74+001351.4","0.498802","2909.97","Ia"
"SNLS-05D4af","2005/06/30","","0.499,0.499","2911","Ia"
"SNLS-06D2bk","2006/02/07","","0.499,0.499","2911","Ia"
"SN2007tm","2007/10/10","A020604-0332","0.4991,0.4919","2912.1","Ia-91T"
"PSc540029","2013/07/28","","0.4997","2916.2","Ia"
"PSc480265","2013/02/03","","0.49971","2916.32","Ia"
"PSc080296","2010/08/27","","0.50006","2918.76","Ia"
"ESSENCEx093","2007/10/08","","0.5004,0.4996,0.5004","2921.1","Ia"
"SN2006tx","2006/12/21","A011026-0034","0.5005","2921.8","Ia"
"PSc200058","2011/09/06","","0.50055","2922.19","Ia"
"SNLS-07D2ae","2007/01/25","","0.501","2925","Ia"
"PSc310578","2011/09/18","","0.50131","2927.5","Ia"
"PSc370504","2012/02/27","","0.5018","2930.9","Ia"
"DES14X3jmx","2014/10/25","","0.502","2932","Ia"
"SDSS-II SN 16090","2006/10/29","SDSS J22606.78+003726.7","0.502136","2933.27","Ia"
"SDSS-II SN 21563","2007/11/08","SDSS J23622.40+004757.9","0.502685","2937.11","Ia"
"PSc480371","2013/02/08","","0.50294","2938.9","Ia"
"SNLS-07D4fl","2007/11/13","","0.503","2939","Ia"
"PSc150196","2011/03/25","","0.50326","2941.14","Ia"
"PSc420206","2012/08/08","","0.50365","2943.87","Ia"
"PSc310552","2011/09/24","","0.50373","2944.43","Ia"
"DES16S1agd","2016/09/01","","0.504","2946","Ia"
"SNLS-03D1au","2003/09/23","[AGR2006] J022410.39-040214.9","0.5043,0.5043","2948.4","Ia"
"SN2004fo","2004/10/13","A011328+0035","0.506,0.5049","2952.6","Ia"
"SN2017gtn","2017/09/14","","0.506","2960","Ia"
"SNLS-07D3hz","2007/06/10","","0.506","2960","Ia"
"SN2004fs","2004/10/15","A023119-0849","0.507,0.5062,0.493","2961.7","Ia"
"PSc360440","2012/01/26","","0.50666","2964.96","Ia"
"PSc000077","2009/12/23","","0.50709","2967.97","Ia"
"PSc310091","2011/09/02","","0.50734","2969.72","Ia"
"SDSS-II SN 19599","2007/10/13","SDSS J25954.08+010953.0","0.507535","2971.09","Ib/c"
"PSc110022","2010/11/30","","0.50754","2971.13","Ia"
"SN1997as","1997/03/08","A082409-0048","0.508,0.51,0.51","2974","Ia"
"PSc530218","2013/07/04","","0.50803","2974.57","Ia"
"PSc300225","2011/08/10","","0.50841","2977.23","Ia"
"PSc400106","2012/06/07","","0.50883","2980.18","Ia"
"SNLS-05D4av","2005/07/09","","0.509,0.509","2981","Ia"
"DES15C3odz","2015/12/21","","0.509","2981","Ia"
"SDSS-II SN 6683","2005/10/23","SDSS J14851.40+003645.2","0.508965","2981.13","Ia"
"SDSS-II SN 15795","2006/10/12","SDSS J13133.99+005527.7","0.509764","2986.74","Ia"
"SDSS-II SN 16554","2006/10/29","SDSS J11654.09-004648.5","0.509847","2987.32","Ia"
"ESSENCEp524","2005/11/28","","0.511,0.5102,0.511","2989.8","Ia"
"PSc180313","2011/07/20","","0.51","2990","Ia"
"PSc090201","2010/10/10","","0.51,0.51","2990","Ia"
"SNLS-05D2dy","2005/03/15","[NSB2006] J100058.08+021059.5","0.51,0.51","2990","Ia"
"PS1-10im","2010/04/02","","0.51","2990","Ia"
"PS1-12cb","2012/01/19","","0.51","2990","Ia"
"PS1-10cae","2010/12/15","","0.51","2990","Ia"
"SN1996av","1996/09/15","A015354+0015","0.51","2990","Ia"
"SN1997cd","1997/04/29","A170617+4404","0.51","2990","Ia"
"DES15S2mwz","2015/11/18","","0.51","2990","Ia"
"DES16E2xk","2016/08/28","","0.51","2990","Ia"
"SNLS-04D4iy","2004/09/19","","0.51","2990","Ia?"
"PS1-11aaw","2011/05/31","","0.51","2990","Ia"
"PSc500165","2013/04/05","","0.51055","2992.26","Ia"
"SN2001gy","2001/04/18","A135704+0430","0.511,0.51,0.511","2995","Ia"
"SN2001hd","2001/04/18","A154535+0816","0.511,0.51,0.511","2995","Ia"
"SN2002gl","2002/05/07","A154324+0753","0.511,0.51,0.511","2995","Ia"
"DES17C3blq","2017/10/09","","0.511","2995","Ia?"
"PS1-10byj","2010/12/06","","0.511,0.511","2995","Ia"
"PSc080252","2010/09/02","","0.51168","3000.2","Ia"
"SDSS-II SN 16098","2006/10/22","","0.512,0.423","3002","Ia"
"SNLS-07D3cu","2007/03/24","","0.512","3002","Ia"
"PSc160262","2009/06/11","","0.51233","3004.77","Ia"
"DES17S2cud","2017/10/25","","0.5124","3005.3","Ia?"
"PSc350319","2012/01/19","","0.51251","3006.03","Ia"
"PSc370332","2012/02/27","","0.51274","3007.65","Ia"
"SNLS-04D2mj","2005/01/08","[NSB2006] J100036.53+023437.4","0.513","3009","Ia"
"DES17E1ckd","2017/10/18","","0.513","3009","Ia?"
"DES17E2ar","2017/08/15","","0.513","3009","Ia"
"PSc580045","2013/11/24","","0.51295","3009.13","Ia"
"SN2006tg","2006/11/28","A020414-0440","0.5131,0.5138","3010.2","Ia"
"PSc110464","2010/11/30","","0.51318","3010.75","Ia"
"ESSENCEf301","2003/12/13","","0.514,0.5132,0.514","3010.9","Ia"
"PSc380092","2012/03/29","","0.51344","3012.58","Ia"
"SDSS-II SN 13807","2006/09/16","SDSS J04223.97+002653.9","0.513851","3015.47","Ia"
"SN2002ad","2002/01/09","A105012+5731","0.514,0.514","3017","Ia"
"SDSS-II SN 16024","2006/10/16","","0.514,0.423","3017","Ia"
"SNLS-06D1dl","2006/09/22","","0.514","3017","Ia"
"PSc530105","2013/07/02","","0.51415","3017.57","Ia"
"PSc330049","2011/11/13","","0.51448","3019.9","Ia"
"SNLS-04D1pg","2004/11/13","[NSB2006] J022704.16-041031.3","0.515,0.515","3024","Ia"
"SNLS-05D3ci","2005/03/09","[NSB2006] J142148.08+522643.3","0.515","3024","Ia"
"SDSS-II SN 15741","2006/10/03","","0.515,0.423","3024","Ia"
"SN2007tg","2007/10/06","A020610-0442","0.516,0.5151","3024.3","Ia"
"PSc310009","2011/08/24","","0.51575","3028.84","Ia"
"SNLS-04D4in","2004/09/20","[NSB2006] J221508.58-171539.8","0.516,0.516","3031","Ia"
"PSc530286","2013/06/27","","0.51635","3033.07","Ia"
"PSc540134","2013/07/28","","0.51642","3033.56","Ia"
"PSc500362","2013/02/08","","0.51653","3034.34","Ia"
"SDSS-II SN 13833","2006/09/11","SDSS J33717.08-001232.4","0.516581","3034.7","Ia"
"SDSS-II SN 4857","2005/09/13","SDSS J13131.01-000918.4","0.516965","3037.4","Ia"
"PSc480635","2010/04/04","","0.51702","3037.79","Ia"
"PSc540172","2013/07/28","","0.51787","3043.78","Ia"
"SDSS-II SN 21451","2007/11/04","","0.518,0.426","3045","Ia"
"SN1997bb","1997/03/08","A122900+0009","0.518,0.52,0.52","3045","Ia"
"DES15X1mbc","2015/10/29","","0.518","3045","Ia?"
"ESSENCEn258","2005/11/22","","0.5181,0.5191","3045.4","Ia"
"SNLS-06D3el","2006/05/25","","0.519","3052","Ia"
"SN2007tp","2007/10/10","A023023-0913","0.52,0.5192,0.52","3053.2","Ia"
"SN2007tz","2007/11/05","A023007-0843","0.52,0.5192,0.52","3053.2","Ia?"
"PSc180213","2011/07/04","","0.51968","3056.55","Ia"
"PSc160223","2011/05/20","","0.51968","3056.55","Ia"
"SDSS-II SN 15370","2006/10/11","SDSS J00252.98-003006.6","0.519708","3056.75","Ia"
"PSc350342","2012/01/13","","0.51988","3057.96","Ia"
"PSc150185","2011/03/30","","0.51999","3058.74","Ia"
"SN1996au","1996/09/15","A031247+0045","0.52","3060","Ia"
"SN1997ca","1997/04/29","A141640+5231","0.52","3060","Ia"
"SNLS-04D1qn","2004/11/14","","0.52","3060","Ia?"
"SNLS-05D3bz","2005/02/09","","0.52","3060","Ia?"
"SNLS-07D4ed","2007/09/28","","0.52","3060","Ia"
"SNLS-08D3bh","2008/02/15","","0.52","3060","Ia"
"PS1-10axb","2010","","0.52","3060","Ia?"
"PS1-10ayn","2010","","0.52","3060","Ia?"
"PS1-10xc","2010","","0.52","3060","Ia?"
"PS1-10zo","2010","","0.52","3060","Ia?"
"PSc350436","2012/01/15","","0.52049","3062.27","Ia"
"SNLS-04D2gc","2004/04/21","[AGR2006] J100139.28+015259.3","0.521,0.521","3066","Ia"
"SDSS-II SN 15569","2006/10/16","SDSS J35730.65+005211.9","0.521","3066","Ia"
"Zwicky","2005/02/01","COMBO-17 40926","0.521","3066","Ia"
"SN2003jm","2003/10/22","A022850-0909","0.5212,0.5221","3067.3","Ia"
"PSc340115","2011/11/23","","0.52196","3072.66","Ia"
"SDSS-II SN 19549","2007/09/22","","0.522","3073","Ia"
"SDSS-II SN 20915","2007/11/04","SDSS J30219.30-010345.5","0.522","3073","Ia"
"PSc380085","2012/03/14","","0.52226","3074.78","Ia"
"PSc050298","2010/05/14","","0.52239","3075.69","Ia"
"PSc170276","2011/05/30","","0.52272","3078.03","Ia"
"SDSS-II SN 18038","2007/09/14","SDSS J12549.04-001315.5","0.523001","3080.01","Ia"
"PSc440531","2012/10/05","","0.52303","3080.22","Ia"
"PSc080012","2010/08/20","","0.52314","3081","Ia"
"PSc540040","2013/07/04","","0.52319","3081.35","Ia"
"PSc520061","2013/05/15","","0.52336","3082.55","Ia"
"SNLS-06D1fx","2006/11/14","","0.524","3087","Ia"
"PSc490403","2013/02/09","","0.5241","3087.8","Ia"
"SN2003jo","2003/10/22","A232524-0926","0.5248,0.5251","3092.7","Ia"
"PSc350714","2012/01/19","","0.52482","3092.88","Ia"
"DES14S1aoz","2014/09/02","","0.525","3094","Ia"
"SN2012gs","2012/10/25","A033338-2720","0.525,0.525","3094","Ia"
"ESSENCEf123","2003/12/01","","0.5251,0.5261","3094.9","Ia"
"SN2002hr","2002/11/01","A033222-2741","0.526,0.526,0.526","3101","Ia"
"SNLS-04D1ak","2004/01/22","[AGR2006] J022733.39-041938.7","0.526,0.526","3101","Ia"
"SN1997H","1997/01/05","A045936-0309","0.526,0.526,0.53,0.53","3101","Ia"
"PSc200118","2011/09/18","","0.52597","3101.02","Ia"
"PSc390479","2012/04/29","","0.5265","3104.8","Ia"
"SDSS-II SN 20592","2007/10/12","","0.527,0.431","3108","Ia"
"SN2002jc","2002/11/09","A020727-0350","0.528,0.5271","3109","Ia"
"PSc540156","2013/07/18","","0.52746","3111.58","Ia"
"PSc360285","2012/02/11","","0.52768","3113.14","Ia"
"PSc170285","2011/05/30","","0.52792","3114.84","Ia"
"SDSS-II SN 21389","2007/11/04","","0.528,0.431","3115","II"
"SN2001jp","2001/12/09","A084631+4403","0.528,0.528","3115","Ia"
"SNSDF0806-54","2008/06","","0.528","3115","Ia"
"SN2010fd","2010/06/01","A140714+5359","0.52831,0.53,0.53","3117.6","Ia"
"SN2007uu","2007/12/09","A011401+0053","0.53,0.5289,0.53","3121.8","Ia"
"ESSENCEn285","2005/11/08","","0.5298,0.5325","3128.2","Ia"
"SN2006tj","2006/12/13","A010923+0042","0.531,0.5299","3128.9","Ia"
"PSc020033","2010/03/03","","0.52998","3129.45","Ia"
"SDSS-II SN 13942","2006/09/11","SDSS J15517.98-003455.8","0.529984","3129.47","Ia"
"PS1-10kv","2010/06/06","","0.53,0.53","3130","Ia"
"DES14C3tvk","2014/12/26","","0.53","3130","Ia"
"SNLS-03D4ev","2003/10/02","","0.53","3130","Ia?"
"SNLS-04D3ht","2004/05/10","","0.53","3130","Ia?"
"SN2007th","2007/10/06","A021057-0500","0.531,0.5301","3130.3","Ia"
"SNLS-06D2ca","2006/02/26","SDSS J095909.53+021808.5","0.531,0.531","3137","Ia"
"PSc380358","2012/04/12","","0.53114","3137.68","Ia"
"PSc070459","2010/08/07","","0.53115","3137.75","Ia"
"PSc390610","2012/05/10","","0.53197","3143.57","Ia"
"SN2003ff","2003/04/06","A142114+5232","0.532,0.5,0.532","3144","Ia"
"SNLS-06D2cc","2006/02/26","SDSS J095926.88+022702.9","0.532,0.532","3144","Ia"
"DES15S2mxe","2015/11/18","","0.532","3144","Ia"
"PSc310046","2011/08/06","","0.53215","3144.85","Ia"
"PSc450107","2012/11/01","","0.53247","3147.12","Ia"
"PSc440488","2012/10/10","","0.53357","3154.94","Ia"
"DES15C1mvx","2015/11/18","","0.534","3158","Ia"
"DES16E1eae","2016/11/21","","0.534","3158","Ia"
"PSc120313","2010/12/30","","0.53433","3160.34","Ia"
"SNLS-05D2eb","2005/03/15","","0.5344","3160.8","Ia"
"SDSS-II SN 15120","2006/09/19","SDSS J23446.35-005956.9","0.534776","3163.52","Ia"
"SDSS-II SN 4733","2005/09/27","SDSS J30113.94-001306.2","0.535,0.437","3165","Ia"
"SNLS-07D2bq","2007/02/27","","0.535","3165","Ia"
"SN2003lh","2003/12/13","A021019-0459","0.536,0.5351,0.539","3165.8","Ia"
"SDSS-II SN 4779","2005/09/28","SDSS J11547.67+001548.6","0.53536","3167.67","Ia"
"SNLS-05D4ek","2005/09/24","","0.536,0.536","3172","Ia"
